##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_017591435.1	PRJNA783019	SAMN12306490	JAGGDN000000000.1	representative genome	210409	210409	Portunus trituberculatus	na	SZX2019	latest	Chromosome	Major	Full	2021/03/30	ASM1759143v1	Center for Ecological and Environmental Sciences	GCA_017591435.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/591/435/GCF_017591435.1_ASM1759143v1	na	na	na	haploid	invertebrate	1005046021	1004084521	41.000000	50	523	523	NCBI RefSeq	NCBI Portunus trituberculatus Annotation Release 100	2021/11/24	22904	17292	5201	12853147
GCF_000341935.2	PRJNA297591	SAMN02905554	AMWH00000000.1	representative genome	211228	211228	Cephus cinctus	na	na	latest	Scaffold	Minor	Full	2014/07/09	Ccin1v2	University of Illinois at Urbana-Champaign	GCA_000341935.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/341/935/GCF_000341935.2_Ccin1v2	na	na	na	haploid	invertebrate	160731354	157664649	40.500000	0	1897	10622	NCBI RefSeq	NCBI Cephus cinctus Annotation Release 101	2021/05/24	13759	11511	2214	19359443;19364540
GCF_000390285.2	PRJNA348318	SAMN02222868	AQHT00000000.2	representative genome	217634	217634	Anoplophora glabripennis	na	ALB-LARVAE	latest	Scaffold	Major	Full	2017/12/12	Agla_2.0	The i5k Initiative	GCA_000390285.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/390/285/GCF_000390285.2_Agla_2.0	na	na	na	haploid	invertebrate	706952781	679792082	33.000000	0	9866	26748	NCBI RefSeq	NCBI Anoplophora glabripennis Annotation Release 101	2018/01/04	16200	14828	1163	na
GCF_000671375.1	PRJNA422877	SAMN02617800	AXZI00000000.2	representative genome	218467	218467	Centruroides sculpturatus	na	CEXI.00-Female	latest	Scaffold	Major	Full	2017/12/12	Cexi_2.0	The i5k Initiative	GCA_000671375.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/671/375/GCF_000671375.1_Cexi_2.0	na	na	na	haploid	invertebrate	925474958	863133193	30.000000	0	8338	35614	NCBI RefSeq	NCBI Centruroides sculpturatus Annotation Release 100	2017/12/20	30358	24591	4254	na
GCF_002006095.1	PRJNA377720	SAMN03219222	JWHX00000000.1	representative genome	219809	219809	Pseudomyrmex gracilis	na	BER0280	latest	Scaffold	Major	Full	2017/02/23	ASM200609v1	Field Museum of Natural History	GCA_002006095.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/006/095/GCF_002006095.1_ASM200609v1	na	na	na	haploid	invertebrate	282776121	261858562	39.000000	0	6556	6556	NCBI RefSeq	NCBI Pseudomyrmex gracilis Annotation Release 100	2017/03/02	12655	11572	907	27557866
GCF_000612105.2	PRJNA282746	SAMN02225314	AZGP00000000.2	representative genome	222816	222816	Orussus abietinus	na	OABI.00-Male	latest	Scaffold	Major	Full	2017/12/15	Oabi_2.0	The i5k Initiative	GCA_000612105.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/612/105/GCF_000612105.2_Oabi_2.0	na	na	na	haploid	invertebrate	186398216	186318180	45.000000	0	1789	2037	NCBI RefSeq	NCBI Orussus abietinus Annotation Release 101	2017/12/28	10654	10045	600	na
GCF_000699045.2	PRJNA343475	SAMN02439909	JENH00000000.2	representative genome	224129	224129	Agrilus planipennis	na	EAB-ADULT	latest	Scaffold	Major	Full	2018/01/03	Apla_2.0	The BCM-HGSC i5K pilot project	GCA_000699045.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/699/045/GCF_000699045.2_Apla_2.0	na	na	na	haploid	invertebrate	353056831	315599865	34.500000	0	3612	23185	NCBI RefSeq	NCBI Agrilus planipennis Annotation Release 101	2018/07/26	15336	13371	1862	na
GCF_000327385.1	PRJNA259762	SAMN02769626	AMQO00000000.1	representative genome	225164	225164	Lottia gigantea	na	na	latest	Scaffold	Major	Full	2012/12/20	Helro1	DOE Joint Genome Institute	GCA_000327385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/327/385/GCF_000327385.1_Helro1	na	na	na	haploid	invertebrate	359505668	298896825	33.500000	0	4469	18335	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2014/09/04	23827	23818	0	23254933
GCF_009176505.1	PRJNA605374	SAMN12686733	VUAH00000000.1	representative genome	263140	263140	Sitodiplosis mosellana	na	CC-2019	latest	Scaffold	Major	Full	2019/10/18	AAFC_SMos_1.0	Agriculture and Agri-food Canada	GCA_009176505.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/176/505/GCF_009176505.1_AAFC_SMos_1.0	na	na	na	haploid	invertebrate	208784321	195211061	36.500000	0	7268	7268	NCBI RefSeq	GCF_009176505.1-RS_2023_04	2023/04/18	15942	14682	1147	na
GCF_009176525.2	PRJNA579966	SAMN12743477	VYII00000000.1	representative genome	265458	265458	Contarinia nasturtii	na	CC-2019	latest	Scaffold	Minor	Full	2019/10/18	AAFC_CNas_1.1	Agriculture Canada	GCA_009176525.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/176/525/GCF_009176525.2_AAFC_CNas_1.1	na	na	na	haploid	invertebrate	185885008	170093678	34.000000	0	5545	5545	NCBI RefSeq	NCBI Contarinia nasturtii Annotation Release 100	2019/11/25	16121	14889	1128	na
GCF_021461385.2	PRJNA799999	SAMN18214782	JAJNAD000000000.1	representative genome	274613	274613	Schistocerca piceifrons	na	TAMUIC-IGC-003096	latest	Chromosome	Minor	Full	2022/02/14	iqSchPice1.1	Behavioral Plasticity Research Institute (BPRI)	GCA_021461385.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/461/385/GCF_021461385.2_iqSchPice1.1	na	na	na	haploid	invertebrate	8742443784	8741983784	42.500000	12	2492	2492	NCBI RefSeq	NCBI Schistocerca piceifrons Annotation Release 100	2022/03/24	96806	17490	69258	na
GCF_023864275.1	PRJNA856670	SAMN18214789	JAMRYG000000000.1	representative genome	274614	274614	Schistocerca cancellata	na	TAMUIC-IGC-003103	latest	Chromosome	Major	Full	2022/06/28	iqSchCanc2.1	Behavioral Plasticity Research Institute (BPRI)	GCA_023864275.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/864/275/GCF_023864275.1_iqSchCanc2.1	na	na	na	haploid	invertebrate	8536877781	8536680333	42.500000	12	1107	1107	NCBI RefSeq	NCBI Schistocerca cancellata Annotation Release 100	2022/07/13	103533	16907	80055	na
GCF_945859705.1	PRJNA967719	SAMEA7520035	CAMAOR000000000.1	representative genome	286459	286459	Episyrphus balteatus	na	na	latest	Chromosome	Major	Full	2022/09/13	idEpiBalt1.1	WELLCOME SANGER INSTITUTE	GCA_945859705.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/945/859/705/GCF_945859705.1_idEpiBalt1.1	na	na	na	haploid	invertebrate	535345329	535311729	31.000000	5	18	18	NCBI RefSeq	GCF_945859705.1-RS_2023_05	2023/05/05	16500	13663	2635	na
GCF_000696795.2	PRJNA298780	SAMN02737379	JMPT00000000.2	representative genome	286706	286706	Halyomorpha halys	na	HHAL.00	latest	Scaffold	Major	Full	2017/12/15	Hhal_2.0	The i5k Initiative	GCA_000696795.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/795/GCF_000696795.2_Hhal_2.0	na	na	na	haploid	invertebrate	998224378	996488550	31.000000	0	16638	20770	NCBI RefSeq	NCBI Halyomorpha halys Annotation Release 101	2018/03/14	16831	14467	2178	19756390
GCF_945859685.1	PRJNA970684	SAMEA7524255	CAMAOT000000000.1	representative genome	290404	290404	Eupeodes corollae	na	na	latest	Chromosome	Major	Full	2022/09/13	idEupCoro1.1	WELLCOME SANGER INSTITUTE	GCA_945859685.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/945/859/685/GCF_945859685.1_idEupCoro1.1	na	na	na	haploid	invertebrate	648195582	647930782	34.000000	4	783	783	NCBI RefSeq	GCF_945859685.1-RS_2023_05	2023/05/10	15947	13690	1970	na
GCF_000764305.2	PRJNA342675	SAMN02978968	JQDR00000000.3	representative genome	294128	294128	Hyalella azteca	na	HAZT.00-mixed	latest	Scaffold	Major	Full	2019/09/09	Hazt_2.0.2	Baylor College of Medicine	GCA_000764305.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/764/305/GCF_000764305.2_Hazt_2.0.2	na	na	na	haploid	invertebrate	542348180	539769638	38.500000	0	17395	17395	NCBI RefSeq	NCBI Hyalella azteca Annotation Release 101	2022/04/28	18714	17163	1489	29634279
GCF_003070985.1	PRJNA453998	SAMN08906336	QBEX00000000.1	representative genome	300111	300111	Temnothorax curvispinosus	na	PA1	latest	Scaffold	Major	Full	2018/04/24	ASM307098v1	University of Pennsylvania	GCA_003070985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/070/985/GCF_003070985.1_ASM307098v1	na	na	na	haploid	invertebrate	303539295	293544145	39.000000	0	18692	18692	NCBI RefSeq	NCBI Temnothorax curvispinosus Annotation Release 100	2018/05/02	17453	15668	1322	na
GCF_013373865.1	PRJNA664199	SAMN15097795	JABXFI000000000.2	representative genome	307658	307658	Monomorium pharaonis	na	MP-MQ-018	latest	Chromosome	Major	Full	2020/08/14	ASM1337386v2	BGI	GCA_013373865.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/373/865/GCF_013373865.1_ASM1337386v2	na	na	na	haploid	invertebrate	325506644	325063464	36.500000	11	725	725	NCBI RefSeq	NCBI Monomorium pharaonis Annotation Release 102	2020/09/21	17083	14019	2687	na
GCF_024516045.1	PRJNA880876	SAMN27604106	JALLPS000000000.1	representative genome	309941	309941	Bombus affinis	na	iyBomAffi1	latest	Chromosome	Major	Full	2022/08/05	iyBomAffi1.2	United States Department of Agriculture	GCA_024516045.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/516/045/GCF_024516045.1_iyBomAffi1.2	na	na	na	haploid	invertebrate	365123313	365117301	37.500000	18	858	858	NCBI RefSeq	NCBI Bombus affinis Annotation Release 100	2022/09/20	15252	10718	4253	na
GCF_026225885.1	PRJNA943214	SAMN24175387	JANDJY000000000.1	representative genome	313031	313031	Hylaeus anthracinus	na	JK02	latest	Scaffold	Major	Full	2022/11/17	UHH_iyHylAnth1.0_haploid	USDA-ARS	GCA_026225885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/225/885/GCF_026225885.1_UHH_iyHylAnth1.0_haploid	na	na	na	haploid	invertebrate	254516172	248506149	40.000000	0	2526	2526	NCBI RefSeq	GCF_026225885.1-RS_2023_03	2023/03/10	11915	10389	1468	na
GCF_026283585.1	PRJNA943211	SAMN24175050	JANILQ000000000.1	representative genome	313075	313075	Hylaeus volcanicus	na	JK05	latest	Chromosome	Major	Full	2022/11/22	UHH_iyHylVolc1.0_haploid	USDA-ARS	GCA_026283585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/283/585/GCF_026283585.1_UHH_iyHylVolc1.0_haploid	na	na	na	haploid	invertebrate	252651163	247139443	40.000000	9	1869	1869	NCBI RefSeq	GCF_026283585.1-RS_2023_03	2023/03/10	13239	11583	1595	na
GCF_030247185.1	PRJNA994090	SAMN34999645	JASDBK000000000.2	representative genome	325434	325434	Malaya genurostris	strain=Urasoe2022	na	latest	Chromosome	Major	Full	2023/07/10	Malgen_1.1	Rockefeller University	GCA_030247185.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/247/185/GCF_030247185.1_Malgen_1.1	na	na	na	haploid	invertebrate	831262279	831093779	37.500000	3	151	151	NCBI RefSeq	GCF_030247185.1-RS_2023_07	2023/07/14	15668	13580	1731	na
GCF_000503995.2	PRJNA277475	SAMN02953852	ATAC00000000.1	representative genome	326594	142686	Ceratosolen solmsi marchali	na	na	latest	Scaffold	Minor	Full	2013/12/04	CerSol_1.0	Ceratosolen solmsi Genome Consortium	GCA_000503995.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/503/995/GCF_000503995.2_CerSol_1.0	na	na	na	haploid	invertebrate	276157622	274888480	30.500000	0	1518	8896	NCBI RefSeq	NCBI Ceratosolen solmsi marchali Annotation Release 100	2015/03/09	9950	9663	275	na
GCF_026930045.1	PRJNA949570	SAMN28936881	JANCTA000000000.1	representative genome	327109	327109	Uloborus diversus	na	005	latest	Chromosome	Major	Full	2022/12/19	Udiv.v.3.1	Johns Hopkins University	GCA_026930045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/026/930/045/GCF_026930045.1_Udiv.v.3.1	na	na	na	haploid	invertebrate	2151890133	2151295602	34.000000	10	1586	1586	NCBI RefSeq	GCF_026930045.1-RS_2023_03	2023/03/29	19348	15750	3405	36762707
GCF_029784135.1	PRJNA962083	SAMN33595840	JARQTM000000000.1	representative genome	329112	53553	Toxorhynchites rutilus septentrionalis	strain=SRP	na	latest	Chromosome	Major	Full	2023/04/19	ASM2978413v1	Rockefeller University	GCA_029784135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/784/135/GCF_029784135.1_ASM2978413v1	na	na	na	haploid	invertebrate	903034419	902769807	39.000000	3	519	519	NCBI RefSeq	GCF_029784135.1-RS_2023_04	2023/04/27	21469	16491	3692	na
GCF_002938995.1	PRJNA493654	SAMN07695352	PEHJ00000000.1	representative genome	334116	334116	Vanessa tameamea	na	Waianae	latest	Scaffold	Major	Full	2018/02/23	ASM293899v1	USDA-ARS	GCA_002938995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/938/995/GCF_002938995.1_ASM293899v1	na	na	na	haploid	invertebrate	357124929	352656569	32.500000	0	1558	1558	NCBI RefSeq	NCBI Vanessa tameamea Annotation Release 100	2018/10/03	13610	12042	1428	na
GCF_905115235.1	PRJNA683030	SAMEA6847289	CAJHNG000000000.1	representative genome	343691	343691	Hermetia illucens	na	na	latest	Chromosome	Major	Full	2020/11/21	iHerIll2.2.curated.20191125	CAM	GCA_905115235.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/115/235/GCF_905115235.1_iHerIll2.2.curated.20191125	na	na	na	haploid	invertebrate	1004932590	1004906151	42.500000	7	20	20	NCBI RefSeq	NCBI Hermetia illucens Annotation Release 100	2020/12/08	15712	14004	1565	na
GCF_943734765.1	PRJNA996518	SAMEA12928214	CALSEB000000000.2	representative genome	345580	345580	Anopheles ziemanni	na	na	latest	Chromosome	Major	Full	2023/04/08	idAnoZiCoDA_A2_x.2	WELLCOME SANGER INSTITUTE	GCA_943734765.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/765/GCF_943734765.1_idAnoZiCoDA_A2_x.2	na	na	na	haploid	invertebrate	269983652	269970552	44.000000	3	419	419	NCBI RefSeq	GCF_943734765.1-RS_2023_07	2023/07/20	14085	11791	2083	na
GCF_021155765.1	PRJNA797438	SAMN23497078	JAJNQI000000000.1	representative genome	362088	362088	Diprion similis	na	iyDipSimi1	latest	Chromosome	Major	Full	2021/12/10	iyDipSimi1.1	United States Department of Agriculture	GCA_021155765.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/765/GCF_021155765.1_iyDipSimi1.1	na	na	na	haploid	invertebrate	270225736	270224536	39.500000	14	81	81	NCBI RefSeq	NCBI Diprion similis Annotation Release 100	2022/02/17	12856	11030	1656	na
GCF_029852145.1	PRJNA983403	SAMN30004575	JANIGS000000000.1	representative genome	375433	375433	Microplitis mediator	na	UGA2020A	latest	Chromosome	Major	Full	2023/04/25	iyMicMedi2.1	USDA-ARS	GCA_029852145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/852/145/GCF_029852145.1_iyMicMedi2.1	na	na	na	haploid	invertebrate	269288274	269276574	31.000000	11	23	23	NCBI RefSeq	GCF_029852145.1-RS_2023_06	2023/06/14	15924	14066	1754	na
GCF_014825855.1	PRJNA759419	SAMN15897728	JACXIN000000000.1	representative genome	396416	396416	Bombus pyrosoma	na	SC7728	latest	Chromosome	Major	Full	2020/10/02	ASM1482585v1	Chinese Academy of Agricultural Sciences	GCA_014825855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/825/855/GCF_014825855.1_ASM1482585v1	na	na	na	haploid	invertebrate	254804690	251769399	37.500000	18	4727	4727	NCBI RefSeq	NCBI Bombus pyrosoma Annotation Release 100	2021/09/20	12481	10600	1686	32946576
GCF_000090795.2	PRJNA66531	SAMN02743868	ACUQ00000000.1	representative genome	400682	400682	Amphimedon queenslandica	na	na	latest	Scaffold	Minor	Full	2010/05/28	v1.1	US DOE Joint Genome Institute (JGI-PGF)	GCA_000090795.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/795/GCF_000090795.2_v1.1	na	na	na	haploid	invertebrate	164242647	143116723	35.500000	0	13132	27269	NCBI RefSeq	NCBI Amphimedon queenslandica Annotation Release 102	2021/06/07	25955	20215	5446	17053047;20686567
GCF_003073045.1	PRJNA472795	SAMN08443704	PZQS00000000.1	representative genome	400727	400727	Pomacea canaliculata	na	SZHN2017	latest	Chromosome	Major	Full	2018/05/11	ASM307304v1	Agricultural Genomics Institute at Shenzhen, Chinese Academy of Agricultural Sciences	GCA_003073045.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/073/045/GCF_003073045.1_ASM307304v1	na	na	na	haploid	invertebrate	440143917	440071717	40.500000	14	23	23	NCBI RefSeq	NCBI Pomacea canaliculata Annotation Release 100	2018/06/01	24345	21144	3050	24865920
GCF_000949405.1	PRJNA278668	SAMD00026325	BBUO00000000.1	representative genome	411798	411798	Vollenhovia emeryi	na	VEMERY1.0	latest	Scaffold	Major	Full	2015/03/06	V.emery_V1.0	Okinawa Institute of Science and Technology	GCA_000949405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/949/405/GCF_000949405.1_V.emery_V1.0	na	na	na	haploid	invertebrate	287900827	268769244	42.000000	0	13258	23916	NCBI RefSeq	NCBI Vollenhovia emeryi Annotation Release 100	2015/03/27	15674	14870	549	na
GCF_000002865.3	PRJNA28133	SAMN02953695	ABFJ00000000.1	representative genome	431895	81824	Monosiga brevicollis MX1	strain=MX1	na	latest	Scaffold	Minor	Full	2007/12/20	V1.0	DOE Joint Genome Institute	GCA_000002865.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/865/GCF_000002865.3_V1.0	na	na	na	haploid	invertebrate	41633360	38648938	55.000000	0	218	2143	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/11/29	9232	9202	27	18273011;12401173
GCF_021901455.1	PRJNA804011	SAMN23497074	JAJNQH000000000.1	representative genome	441921	441921	Neodiprion lecontei	na	iyNeoLeco1	latest	Chromosome	Major	Full	2022/02/03	iyNeoLeco1.1	United States Department of Agriculture	GCA_021901455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/901/455/GCF_021901455.1_iyNeoLeco1.1	na	na	na	haploid	invertebrate	272073844	272067644	40.000000	7	106	106	NCBI RefSeq	NCBI Neodiprion lecontei Annotation Release 101	2022/02/10	14732	11969	2632	na
GCF_021155775.1	PRJNA802239	SAMN21903850	JAJNQK000000000.1	representative genome	441929	441929	Neodiprion pinetum	na	iyNeoPine1	latest	Chromosome	Major	Full	2021/12/10	iyNeoPine1.1	United States Department of Agriculture	GCA_021155775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/155/775/GCF_021155775.1_iyNeoPine1.1	na	na	na	haploid	invertebrate	272498186	272490086	40.000000	7	112	112	NCBI RefSeq	NCBI Neodiprion pinetum Annotation Release 100	2022/02/10	14430	11930	2370	na
GCF_001412515.2	PRJNA306876	SAMN03701895	LDKA00000000.2	representative genome	454923	454923	Diachasma alloeum	na	Michigan	latest	Scaffold	Major	Full	2019/03/06	Dall2.0	University of Illinois at Urbana-Champaign	GCA_001412515.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/412/515/GCF_001412515.2_Dall2.0	na	na	na	haploid	invertebrate	384371871	360538188	38.500000	0	3313	24825	NCBI RefSeq	NCBI Diachasma alloeum Annotation Release 101	2019/05/07	13480	12351	922	na
GCF_001594065.2	PRJNA343963	SAMN03982885	LKEX00000000.1	representative genome	456900	456900	Cyphomyrmex costatus	na	MS0001	latest	Scaffold	Minor	Full	2016/03/25	Ccosl1.0	BGI	GCA_001594065.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/065/GCF_001594065.2_Ccosl1.0	na	na	na	haploid	invertebrate	299845939	287099851	34.500000	0	14809	25393	NCBI RefSeq	NCBI Cyphomyrmex costatus Annotation Release 100	2016/09/27	12350	11780	379	na
GCF_013357705.1	PRJNA640282	SAMN14571904	JABGOM000000000.1	representative genome	460826	460826	Chelonus insularis	na	UGA/USDA-ARS -01	latest	Scaffold	Major	Full	2020/06/17	ASM1335770v1	University of Georgia, Athens	GCA_013357705.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/357/705/GCF_013357705.1_ASM1335770v1	na	na	na	haploid	invertebrate	135730493	135730473	30.500000	0	455	455	NCBI RefSeq	NCBI Chelonus insularis Annotation Release 100	2020/06/20	11574	10548	894	na
GCF_001594075.2	PRJNA343972	SAMN03982882	LKEY00000000.1	representative genome	471704	471704	Trachymyrmex cornetzi	na	Tcor2-1	latest	Scaffold	Minor	Full	2016/03/25	Tcor1.1	BGI	GCA_001594075.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/075/GCF_001594075.2_Tcor1.1	na	na	na	haploid	invertebrate	369078778	338747205	35.000000	0	19612	60415	NCBI RefSeq	NCBI Trachymyrmex cornetzi Annotation Release 100	2016/09/23	13835	12611	590	na
GCF_012274295.1	PRJNA631044	SAMN14365276	JAAOZW000000000.1	representative genome	473952	473952	Osmia lignaria	na	UT-Olig-1	latest	Contig	Major	Full	2020/04/13	USDA_OLig_1.0	United States Department of Agriculture, Agricultural Research Service	GCA_012274295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/295/GCF_012274295.1_USDA_OLig_1.0	na	na	na	haploid	invertebrate	177071571	177071571	39.000000	0	147	147	NCBI RefSeq	NCBI Osmia lignaria Annotation Release 100	2020/05/11	12088	10556	1438	na
GCF_010583005.1	PRJNA611815	SAMN08712586	JAAGEC000000000.1	representative genome	486640	486640	Odontomachus brunneus	na	Ranch 3 - 2012	latest	Scaffold	Major	Full	2020/02/13	Obru_v1	University of Illinois at Urbana-Champaign	GCA_010583005.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/583/005/GCF_010583005.1_Obru_v1	na	na	na	haploid	invertebrate	393036571	367119085	40.000000	0	960	55290	NCBI RefSeq	NCBI Odontomachus brunneus Annotation Release 100	2020/03/11	13965	12167	1424	na
GCF_031769215.1	PRJNA1023226	SAMN36868851	JAUZWB000000000.1	representative genome	509963	509963	Ylistrum balloti	na	Yb309-2	latest	Contig	Major	Full	2023/09/20	AGI_CSIRO_Ybal_v1	CSIRO Applied Genomics Initiative	GCA_031769215.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/031/769/215/GCF_031769215.1_AGI_CSIRO_Ybal_v1	na	na	na	haploid	invertebrate	648484292	648484292	35.500000	0	1371	1371	NCBI RefSeq	GCF_031769215.1-RS_2023_10	2023/10/03	22788	20868	1247	na
GCF_001483705.2	PRJNA339561	SAMN03801430	LLKC00000000.1	representative genome	516756	516756	Eufriesea mexicana	na	0111107269	latest	Scaffold	Minor	Full	2016/05/09	ASM148370v2	BGI	GCA_001483705.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/483/705/GCF_001483705.2_ASM148370v2	na	na	na	haploid	invertebrate	595427025	570206897	41.000000	0	187373	212393	NCBI RefSeq	NCBI Eufriesea mexicana Annotation Release 100	2016/08/25	11090	10278	655	na
GCF_001594045.1	PRJNA343260	SAMN03982875	LKEW00000000.1	representative genome	520822	520822	Atta colombica	na	Treedump-2	latest	Scaffold	Major	Full	2016/03/25	Acol1.0	BGI	GCA_001594045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/594/045/GCF_001594045.1_Acol1.0	na	na	na	haploid	invertebrate	291257934	286382520	32.500000	0	1550	32977	NCBI RefSeq	NCBI Atta colombica Annotation Release 100	2016/09/16	11174	10316	374	na
GCF_013339745.2	PRJNA674874	SAMN14941059	JABSTS000000000.1	representative genome	543639	543639	Dermacentor silvarum	na	Dsil-2018	latest	Chromosome	Major	Full	2022/06/24	BIME_Dsil_1.4	TIGMIC Group	GCA_013339745.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/339/745/GCF_013339745.2_BIME_Dsil_1.4	na	na	na	haploid	invertebrate	2474293395	2472007937	47.000000	11	1664	1664	NCBI RefSeq	NCBI Dermacentor silvarum Annotation Release 101	2022/07/22	36100	23419	10825	32814014
GCF_025612915.1	PRJNA913910	SAMN29636088	JANFPH000000000.1	representative genome	558553	558553	Crassostrea angulata	na	pt1a10	latest	Chromosome	Major	Full	2022/10/07	ASM2561291v2	Ocean University of China	GCA_025612915.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/612/915/GCF_025612915.1_ASM2561291v2	na	na	na	haploid	invertebrate	624273838	624142338	33.500000	10	410	410	NCBI RefSeq	GCF_025612915.1-RS_2022_12	2022/12/22	38153	29810	4266	37606178
GCF_011392965.1	PRJNA759580	SAMN11115949	WNWW00000000.1	representative genome	561572	561572	Frieseomelitta varia	na	USP_RPSP 00005682	latest	Scaffold	Major	Full	2020/03/17	Fvar_1.2	University of Sao Paulo	GCA_011392965.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/392/965/GCF_011392965.1_Fvar_1.2	na	na	na	haploid	invertebrate	275421029	273508949	36.500000	0	2173	2173	NCBI RefSeq	NCBI Frieseomelitta varia Annotation Release 100	2021/09/08	12429	10618	1717	na
GCF_000151315.2	PRJNA193613	SAMN02953747	ACFS00000000.2	representative genome	595528	192875	Capsaspora owczarzaki ATCC 30864	strain=ATCC 30864	na	latest	Scaffold	Major	Full	2013/06/25	C_owczarzaki_V2	Broad Institute	GCA_000151315.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/151/315/GCF_000151315.2_C_owczarzaki_V2	na	na	na	haploid	invertebrate	27967784	27434513	54.000000	0	84	625	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2015/02/06	8793	8621	136	na
GCF_001263275.1	PRJNA339959	SAMN03462987	LHQN00000000.1	representative genome	597456	597456	Habropoda laboriosa	na	0110345459	latest	Scaffold	Major	Full	2015/08/13	ASM126327v1	BGI	GCA_001263275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/263/275/GCF_001263275.1_ASM126327v1	na	na	na	haploid	invertebrate	296954667	286296474	39.500000	0	27566	50205	NCBI RefSeq	NCBI Habropoda laboriosa Annotation Release 100	2016/08/24	10352	10069	260	na
