##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_011440285.1	PRJNA224116	SAMN14351823	JAAOHU000000000.1	na	2716716	2716716	Halostella sp. JP-L12	strain=JP-L12	na	latest	Contig	Major	Full	2020/03/18	ASM1144028v1	Jiangsu University	GCA_011440285.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/440/285/GCF_011440285.1_ASM1144028v1	na	na	na	haploid	archaea	4117004	4117004	67.000000	0	10	10	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/20	4204	4122	58	27151192
GCF_011440385.1	PRJNA224116	SAMN14351924	JAAOHV000000000.1	na	2716718	2716718	Halorussus sp. JP-T4	strain=JP-T4	na	latest	Contig	Major	Full	2020/03/18	ASM1144038v1	Jiangsu University	GCA_011440385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/440/385/GCF_011440385.1_ASM1144038v1	na	na	na	haploid	archaea	4372177	4372177	68.000000	0	7	7	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/30	4398	4171	57	27151192
GCF_018141185.1	PRJNA224116	SAMN14689430	na	representative genome	2731220	2731220	Methanobacterium alkalithermotolerans	strain=CAN	na	latest	Complete Genome	Major	Full	2021/04/27	ASM1814118v1	Mediterranean Institute of Oceanography (MIO), UMR 7294	GCA_018141185.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/141/185/GCF_018141185.1_ASM1814118v1	na	assembly from type material	na	haploid	archaea	2187077	2187077	36.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/11/27	2195	2140	49	na
GCF_032944295.1	PRJNA224116	SAMN14851478	JABFFQ000000000.1	na	2735141	2735141	Methanoculleus sp. YWC-01	strain=YWC-01	na	latest	Contig	Major	Full	2023/10/23	ASM3294429v1	National Chung Hsing University	GCA_032944295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/944/295/GCF_032944295.1_ASM3294429v1	na	na	na	haploid	archaea	2629892	2629892	61.500000	0	26	26	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/10/26	2684	2614	52	na
GCF_013267195.1	PRJNA224116	SAMN14979699	na	representative genome	2739057	2739057	Halorubrum salinarum	strain=RHB-C	na	latest	Complete Genome	Major	Full	2020/06/04	ASM1326719v1	Korea Research Institute of Bioscience & Biotechnology (KRIBB)	GCA_013267195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/267/195/GCF_013267195.1_ASM1326719v1	na	assembly from type material	na	haploid	archaea	3340250	3340250	68.500000	3	3	3	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3378	3273	56	na
GCF_013342135.1	PRJNA224116	SAMN15143775	JABURA000000000.1	representative genome	2741724	2741724	Haloterrigena gelatinilytica	strain=SYSU A121-1	na	latest	Contig	Major	Full	2020/06/14	ASM1334213v1	Sun Yat-Sen University	GCA_013342135.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/342/135/GCF_013342135.1_ASM1334213v1	na	na	na	haploid	archaea	4994572	4994572	65.500000	0	4	4	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/08	4809	4665	70	na
GCF_013342145.1	PRJNA224116	SAMN15098898	JABUQZ000000000.1	na	2741724	2741724	Haloterrigena gelatinilytica	strain=SYSU A558-1	na	latest	Contig	Major	Full	2020/06/14	ASM1334214v1	Sun Yat-Sen University	GCA_013342145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/342/145/GCF_013342145.1_ASM1334214v1	na	assembly from type material	na	haploid	archaea	4552005	4552005	65.500000	0	3	3	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/08	4563	4421	65	na
GCF_013402875.1	PRJNA224116	SAMN15183787	na	representative genome	2743089	2743089	Halobaculum salinum	strain=NJ-3-1	na	latest	Complete Genome	Major	Full	2020/07/12	ASM1340287v1	Jiangsu University	GCA_013402875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/402/875/GCF_013402875.1_ASM1340287v1	na	assembly from type material	na	haploid	archaea	4258755	4258755	68.500000	2	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	4310	4213	53	na
GCF_013401515.1	PRJNA224116	SAMN15183765	na	representative genome	2743090	2743090	Halobaculum halophilum	strain=Gai3-2	na	latest	Complete Genome	Major	Full	2020/07/11	ASM1340151v1	Jiangsu University	GCA_013401515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/401/515/GCF_013401515.1_ASM1340151v1	na	assembly from type material	na	haploid	archaea	4277959	4277959	67.000000	4	4	4	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	4350	4228	73	na
GCF_013391085.1	PRJNA224116	SAMN15354823	na	representative genome	2747817	2747817	Natronomonas halophila	strain=C90	na	latest	Complete Genome	Major	Full	2020/07/07	ASM1339108v1	Jiangsu University	GCA_013391085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/391/085/GCF_013391085.1_ASM1339108v1	na	assembly from type material	na	haploid	archaea	3211682	3211682	64.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/06	3424	3371	50	na
GCF_013839515.1	PRJNA224116	SAMN15462429	JACDNQ000000000.1	na	2750669	2750669	Natronomonas sp. LN261	strain=LN261	na	latest	Scaffold	Major	Full	2020/07/28	ASM1383951v1	Anhui Normal University	GCA_013839515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/839/515/GCF_013839515.1_ASM1383951v1	na	na	na	haploid	archaea	2779522	2778202	64.500000	0	30	30	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/05	2853	2661	50	na
GCF_013839425.1	PRJNA224116	SAMN15463067	JACDNP000000000.1	representative genome	2750670	2750670	Halorhabdus salina	strain=FL145	na	latest	Scaffold	Major	Full	2020/07/28	ASM1383942v1	Anhui Normal University	GCA_013839425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/839/425/GCF_013839425.1_ASM1383942v1	na	assembly from type material	na	haploid	archaea	2859811	2859524	61.500000	0	25	25	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/13	2888	2799	51	na
GCF_018434035.1	PRJNA224116	SAMN16056141	JAHDQB000000000.1	na	2758717	2758717	Methanomethylovorans sp.	na	SM1-B9	latest	Contig	Major	Full	2021/05/21	SM1	University of California, Berkeley	GCA_018434035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/434/035/GCF_018434035.1_SM1	derived from metagenome	na	na	haploid	archaea	2089397	2089397	42.000000	0	22	22	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/13	2048	1949	46	33688048
GCF_036802725.1	PRJNA224116	SAMN28749818	DAIRVT000000000.1	na	2758717	2758717	Methanomethylovorans sp.	na	CTOTU29525	latest	Scaffold	Major	Full	2024/02/22	ASM3680272v1	Helmholtz Centre for Environmental Research - UFZ	GCA_036802725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/802/725/GCF_036802725.1_ASM3680272v1	derived from metagenome	na	na	haploid	archaea	2208489	2200589	44.000000	0	107	107	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/02/25	2204	2125	42	37994269
GCF_014212355.1	PRJNA224116	SAMN15745140	JACKXD000000000.1	representative genome	2761102	2761102	Halobellus ruber	strain=MBLA0160	na	latest	Contig	Major	Full	2020/08/16	ASM1421235v1	Incheon National University	GCA_014212355.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/212/355/GCF_014212355.1_ASM1421235v1	na	assembly from type material	na	haploid	archaea	3490400	3490400	66.500000	0	12	12	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/06	3471	3194	57	na
GCF_014876775.1	PRJNA224116	SAMN16282219	na	representative genome	2776706	2776706	Infirmifilum lucidum	strain=3507LT	na	latest	Complete Genome	Major	Full	2020/10/11	ASM1487677v1	Winogradsky Institute of Microbiology	GCA_014876775.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/876/775/GCF_014876775.1_ASM1487677v1	na	assembly from type material	na	haploid	archaea	1625846	1625846	54.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/11/15	1824	1770	49	na
GCF_017612575.1	PRJNA224116	SAMN16385344	JADPQC000000000.1	na	2778916	2778916	Halomicrobium sp. IBSBa	strain=IBSBa	na	latest	Scaffold	Major	Full	2021/03/29	ASM1761257v1	Marmara University, IBSB-Industrial Biotechnology and Systems Biology Research Group	GCA_017612575.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/612/575/GCF_017612575.1_ASM1761257v1	na	na	na	haploid	archaea	3367405	3367405	65.500000	1	85	85	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/04/23	3527	3409	54	na
GCF_017094485.1	PRJNA224116	SAMN16483868	na	representative genome	2784880	2784880	Natranaeroarchaeum sulfidigenes	strain=AArc-S	na	latest	Complete Genome	Major	Full	2021/03/01	ASM1709448v1	C.N.R. - Institute for Biological Resources and Marine Biotechnology (IRBIM)	GCA_017094485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/094/485/GCF_017094485.1_ASM1709448v1	na	assembly from type material	na	haploid	archaea	3041127	3041127	61.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/20	3173	3095	57	na
GCF_009217585.1	PRJNA224116	SAMN13024714	na	na	2790029	2790029	Halomicrobium sp. ZPS1	strain=ZPS1	na	latest	Complete Genome	Major	Full	2019/10/22	ASM921758v1	UJS	GCA_009217585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/217/585/GCF_009217585.1_ASM921758v1	na	na	na	haploid	archaea	3094203	3094203	65.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/11/27	3223	3128	55	na
GCF_018128925.1	PRJNA224116	SAMN17036201	na	na	2795383	2795383	Nitrosopumilus sp. K4	strain=K4	na	latest	Complete Genome	Major	Full	2021/04/22	ASM1812892v1	Korea Institute of Geoscience and Mineral Resources	GCA_018128925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/128/925/GCF_018128925.1_ASM1812892v1	na	na	na	haploid	archaea	1645909	1645909	35.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/14	2016	1965	50	na
GCF_016757965.1	PRJNA224116	SAMN17126929	JAEKIW000000000.1	representative genome	2798580	2798580	Archaeoglobus neptunius	strain=SE56	na	latest	Contig	Major	Full	2021/01/27	ASM1675796v1	Research Center of Biotechnology RAS	GCA_016757965.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/757/965/GCF_016757965.1_ASM1675796v1	na	assembly from type material	na	haploid	archaea	2115826	2115826	46.000000	0	32	32	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/02/07	2467	2399	52	na
GCF_016635065.1	PRJNA224116	SAMN17213440	JAEPET000000000.1	na	2801032	2801032	Halorubrum sp. LN27	strain=LN27	na	latest	Contig	Major	Full	2021/01/13	ASM1663506v1	Anhui Normal University	GCA_016635065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/635/065/GCF_016635065.1_ASM1663506v1	na	na	na	haploid	archaea	3301211	3301211	68.500000	0	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3276	3196	58	na
GCF_016917835.2	PRJNA224116	SAMN17798216	na	na	2810537	2810537	Halobacterium sp. BOL4-2	strain=BOL4-2	na	latest	Complete Genome	Major	Full	2021/10/20	ASM1691783v3	University of Maryland	GCA_016917835.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/917/835/GCF_016917835.2_ASM1691783v3	na	na	na	haploid	archaea	2447374	2447374	66.500000	5	5	5	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/20	2603	2518	52	34854697
GCF_016917855.1	PRJNA224116	SAMN17888196	na	na	2812551	2812551	Halobacterium sp. GSL-19	strain=GSL-19	na	latest	Complete Genome	Major	Full	2021/02/22	ASM1691785v1	University of Maryland	GCA_016917855.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/917/855/GCF_016917855.1_ASM1691785v1	na	na	na	haploid	archaea	2326224	2326224	66.500000	3	3	3	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/20	2469	2385	52	34264097
GCF_027563145.1	PRJNA224116	SAMN17983567	na	na	2814576	2814576	Actinarchaeum halophilum	strain=YIM 93972	na	latest	Complete Genome	Major	Full	2023/01/03	ASM2756314v1	Institute of Microbiology	GCA_027563145.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/563/145/GCF_027563145.1_ASM2756314v1	na	assembly from type material	na	haploid	archaea	3748090	3748090	56.500000	5	5	5	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/02/05	3799	3712	59	na
GCF_017352155.2	PRJNA224116	SAMN18137898	na	representative genome	2816475	2816475	Haloterrigena alkaliphila	strain=KZCA68	na	latest	Complete Genome	Major	Full	2021/10/19	ASM1735215v2	Jiangsu University	GCA_017352155.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/352/155/GCF_017352155.2_ASM1735215v2	na	assembly from type material	na	haploid	archaea	4270687	4270687	65.000000	3	3	3	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/06/02	4203	4068	59	na
GCF_017875315.1	PRJNA224116	SAMN18259159	JAGGMM000000000.1	na	2817839	2817839	Methanomicrobium sp. W14	strain=W14	na	latest	Contig	Major	Full	2021/04/08	ASM1787531v1	DOE Joint Genome Institute	GCA_017875315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/875/315/GCF_017875315.1_ASM1787531v1	na	na	na	haploid	archaea	2541249	2541249	43.000000	0	6	6	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/01	2539	2433	55	na
GCF_017875325.1	PRJNA224116	SAMN18258348	JAGGMN000000000.1	na	2817849	2817849	Methanofollis sp. W23	strain=W23	na	latest	Contig	Major	Full	2021/04/08	ASM1787532v1	DOE Joint Genome Institute	GCA_017875325.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/875/325/GCF_017875325.1_ASM1787532v1	na	na	na	haploid	archaea	2907262	2907262	59.000000	0	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/05/01	2569	2436	59	na
GCF_021162525.1	PRJNA224116	SAMN18353675	JAGGYN000000000.1	na	2820298	2820298	Palaeococcus sp. (in: euryarchaeotes)	na	AUK179	latest	Contig	Major	Full	2021/12/10	ASM2116252v1	California Institute of Technology	GCA_021162525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/162/525/GCF_021162525.1_ASM2116252v1	derived from metagenome	na	na	haploid	archaea	1675522	1675522	44.500000	0	180	180	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/11	1973	1840	46	na
GCF_021184045.1	PRJNA224116	SAMN18869927	na	representative genome	2822137	2822137	Methanococcoides orientis	strain=LMO-1	na	latest	Complete Genome	Major	Full	2021/12/14	ASM2118404v1	Shanghai Jiao Tong University	GCA_021184045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/184/045/GCF_021184045.1_ASM2118404v1	na	assembly from type material	na	haploid	archaea	2494162	2494162	42.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/20	2442	2339	81	na
GCF_019704315.1	PRJNA224116	SAMD00297278	na	representative genome	2824673	2824673	Stygiolobus caldivivus	strain=KN-1	na	latest	Complete Genome	Major	Full	2021/06/11	ASM1970431v1	Soka University	GCA_019704315.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/704/315/GCF_019704315.1_ASM1970431v1	na	assembly from type material	na	haploid	archaea	2958410	2958410	40.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/20	2952	2842	51	34591670
GCF_023684405.1	PRJNA224116	SAMN18795806	JAGSOI000000000.1	representative genome	2828780	2828780	Methanococcoides seepicolus	strain=LLY	na	latest	Scaffold	Major	Full	2022/06/08	ASM2368440v1	Institute Of Microbiology Chinese Academy of Sciences	GCA_023684405.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/684/405/GCF_023684405.1_ASM2368440v1	na	assembly from type material	na	haploid	archaea	2803900	2803692	41.500000	0	158	158	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/03/27	2865	2613	56	34491083
GCF_018502485.1	PRJNA224116	SAMN19066137	na	na	2834276	2834276	Methanospirillum sp. J.3.6.1-F.2.7.3	strain=J.3.6.1-F.2.7.3	na	latest	Complete Genome	Major	Full	2021/05/26	ASM1850248v1	Leibniz Institute DSMZ-German Collection of Microorganisms and Cell Cultures	GCA_018502485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/502/485/GCF_018502485.1_ASM1850248v1	na	na	na	haploid	archaea	3524547	3524547	42.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/14	3371	3281	71	na
GCF_018623055.1	PRJNA224116	SAMN19229075	na	na	2836432	2836432	Halorubrum sp. 2020YC2	strain=2020YC2	na	latest	Complete Genome	Major	Full	2021/06/02	ASM1862305v1	Institute of Oceanology, Chinese Academy of Sciences	GCA_018623055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/623/055/GCF_018623055.1_ASM1862305v1	na	na	na	haploid	archaea	3063515	3063515	68.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/12/10	3073	2879	58	na
GCF_018609725.1	PRJNA224116	SAMN19270127	JAHENT000000000.1	na	2837493	2837493	Methanohalobium sp.	na	BinSanityLC-kmean-bin_14-bin_0-refined_8	latest	Contig	Major	Full	2021/06/01	ASM1860972v1	University of Utah	GCA_018609725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/609/725/GCF_018609725.1_ASM1860972v1	derived from metagenome	na	na	haploid	archaea	2086548	2086548	37.000000	0	161	161	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/07/11	2288	2150	47	na
GCF_017094505.1	PRJNA224116	SAMN16484274	na	na	2841257	2841257	Halapricum desulfuricans	strain=HSR12-1	na	latest	Complete Genome	Major	Full	2021/03/01	ASM1709450v1	C.N.R. - Institute for Biological Resources and Marine Biotechnology (IRBIM)	GCA_017094505.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/094/505/GCF_017094505.1_ASM1709450v1	na	na	na	haploid	archaea	2940338	2940338	64.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/01/13	2982	2900	55	na
GCF_017094445.1	PRJNA224116	SAMN16484195	na	representative genome	2841257	2841257	Halapricum desulfuricans	strain=HSR-Bgl	na	latest	Complete Genome	Major	Full	2021/03/01	ASM1709444v1	C.N.R. - Institute for Biological Resources and Marine Biotechnology (IRBIM)	GCA_017094445.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/094/445/GCF_017094445.1_ASM1709444v1	na	na	na	haploid	archaea	3078018	3078018	64.000000	2	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/01/13	3154	3023	55	na
GCF_017094465.1	PRJNA224116	SAMN16484257	na	na	2841257	2841257	Halapricum desulfuricans	strain=HSR-Est	na	latest	Complete Genome	Major	Full	2021/03/01	ASM1709446v1	C.N.R. - Institute for Biological Resources and Marine Biotechnology (IRBIM)	GCA_017094465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/094/465/GCF_017094465.1_ASM1709446v1	na	na	na	haploid	archaea	2880382	2880382	63.000000	2	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/01/13	2910	2816	56	na
GCF_017094525.1	PRJNA224116	SAMN16484277	na	na	2841257	2841257	Halapricum desulfuricans	strain=HSR12-2	na	latest	Complete Genome	Major	Full	2021/03/01	ASM1709452v1	C.N.R. - Institute for Biological Resources and Marine Biotechnology (IRBIM)	GCA_017094525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/094/525/GCF_017094525.1_ASM1709452v1	na	assembly from type material	na	haploid	archaea	2893909	2893909	64.000000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/01/13	2976	2856	56	na
GCF_024449025.1	PRJNA224116	SAMN19487687	JAHLKM000000000.1	representative genome	2841590	2841590	Natronomonas aquatica	strain=F2-12	na	latest	Scaffold	Major	Full	2022/07/26	ASM2444902v1	University of Sevilla, Spain	GCA_024449025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/449/025/GCF_024449025.1_ASM2444902v1	na	assembly from type material	na	haploid	archaea	3214353	3213887	62.500000	0	82	82	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/02/06	3367	3146	53	na
GCF_019058535.1	PRJNA224116	SAMN19664020	JAHPYX000000000.1	na	2846742	2846742	Candidatus Borrarchaeum sp.	na	LW55_7	latest	Contig	Major	Full	2021/06/29	ASM1905853v1	The University of Queensland	GCA_019058535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/058/535/GCF_019058535.1_ASM1905853v1	derived from metagenome	na	na	haploid	archaea	3679462	3679462	37.000000	0	283	283	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/06/26	3678	3613	44	na
GCF_020148105.1	PRJNA224116	SAMN19700590	JAHLZE000000000.1	na	2848611	2848611	Methanobrevibacter sp. TMH8	strain=TMH8	na	latest	Contig	Major	Full	2021/09/24	ASM2014810v1	MACS Agaharkar Research Institute, Pune	GCA_020148105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/148/105/GCF_020148105.1_ASM2014810v1	na	na	na	haploid	archaea	2099928	2099928	25.500000	0	38	38	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/07	1844	1732	45	na
GCF_032027985.1	PRJNA224116	SAMN20395339	JAHYBW000000000.1	na	2862545	2862545	Haloarcula sp. 1CSR25-25	strain=1CSR25-25	na	latest	Contig	Major	Full	2023/09/26	ASM3202798v1	University of Sevilla, Spain	GCA_032027985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/032/027/985/GCF_032027985.1_ASM3202798v1	na	na	na	haploid	archaea	4872734	4872734	62.500000	0	27	27	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/29	4931	4787	62	na
GCF_019693215.1	PRJNA224116	SAMN20424635	na	na	2862870	2862870	Salinarchaeum sp. IM2453	strain=IM2453	na	latest	Complete Genome	Major	Full	2021/08/19	ASM1969321v1	Chinese academy of science	GCA_019693215.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/693/215/GCF_019693215.1_ASM1969321v1	na	na	na	haploid	archaea	2656678	2656678	47.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/20	2541	2446	50	na
GCF_024972735.1	PRJNA224116	SAMN20589850	na	na	2866381	2866381	Halalkaliarchaeum sp. AArc-CO	strain=AArc-CO	na	latest	Complete Genome	Major	Full	2022/09/06	ASM2497273v1	C.N.R. - Institute for Biological Resources and Marine Biotechnology (IRBIM)	GCA_024972735.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/972/735/GCF_024972735.1_ASM2497273v1	na	na	na	haploid	archaea	3179131	3179131	63.500000	2	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2024/01/07	3167	3049	55	35132120
GCF_024972755.1	PRJNA224116	SAMN20590342	na	na	2866382	2866382	Halanaeroarchaeum sp. HSR-CO	strain=HSR-CO	na	latest	Complete Genome	Major	Full	2022/09/06	ASM2497275v1	C.N.R. - Institute for Biological Resources and Marine Biotechnology (IRBIM)	GCA_024972755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/972/755/GCF_024972755.1_ASM2497275v1	na	na	na	haploid	archaea	2787690	2787690	63.500000	2	2	2	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/09/21	2902	2826	52	35132120
GCF_023746595.1	PRJNA224116	SAMN20586767	na	representative genome	2866384	2866384	Thermococcus argininiproducens	strain=IOH2	na	latest	Complete Genome	Major	Full	2022/06/16	ASM2374659v1	Korea Institute of Ocean Science and Technology	GCA_023746595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/746/595/GCF_023746595.1_ASM2374659v1	na	assembly from type material	na	haploid	archaea	1946248	1946248	39.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/04/16	2131	2063	52	na
GCF_023617305.1	PRJNA224116	SAMN20829081	na	na	2870563	2870563	Methanobrevibacter sp. TLL-48-HuF1	strain=TLL-48-HuF1	na	latest	Complete Genome	Major	Full	2022/06/01	ASM2361730v1	Temasek Life Sciences Laboratory	GCA_023617305.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/023/617/305/GCF_023617305.1_ASM2361730v1	na	na	na	haploid	archaea	1951395	1951395	30.500000	1	1	1	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/15	1826	1766	44	na
GCF_019879105.1	PRJNA224116	SAMN20924712	na	na	2871694	2871694	Natrinema sp. SYSU A 869	strain=SYSU A 869	na	latest	Complete Genome	Major	Full	2021/09/04	ASM1987910v1	Nanyang Institute of Technology	GCA_019879105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/879/105/GCF_019879105.1_ASM1987910v1	na	na	na	haploid	archaea	5674674	5674674	61.000000	3	3	3	NCBI RefSeq	NCBI Prokaryotic Genome Annotation Pipeline (PGAP)	2023/08/07	5601	4986	73	na
