##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_000512605.1	PRJNA352840	SAMN01932741	ASCL00000000.1	representative genome	1296096	453459	Kwoniella pini CBS 10737	strain=CBS 10737	na	latest	Scaffold	Major	Full	2016/07/14	Cryp_pinu_CBS10737_V1	Broad Institute	GCA_000512605.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/605/GCF_000512605.1_Cryp_pinu_CBS10737_V1	na	assembly from type material	na	haploid	fungi	20828584	20816755	40.000000	0	18	42	Broad Institute	Annotation submitted by Broad Institute	2024/01/05	7931	7829	101	na
GCF_000512585.1	PRJNA352838	SAMN01932836	ASCK00000000.1	representative genome	1296100	324769	Kwoniella bestiolae CBS 10118	strain=CBS 10118	na	latest	Scaffold	Major	Full	2016/07/14	Cryp_best_CBS10118_V1	Broad Institute	GCA_000512585.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/585/GCF_000512585.1_Cryp_best_CBS10118_V1	na	assembly from type material	na	haploid	fungi	24360772	24346955	47.500000	0	12	42	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2016/11/14	9270	9133	130	na
GCF_000512565.1	PRJNA342698	SAMN01932837	ASCJ00000000.1	representative genome	1296121	324770	Kwoniella dejecticola CBS 10117	strain=CBS 10117	na	latest	Scaffold	Major	Full	2016/06/21	Cryp_deje_CBS10117_V1	Broad Institute	GCA_000512565.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/512/565/GCF_000512565.1_Cryp_deje_CBS10117_V1	na	assembly from type material	na	haploid	fungi	23862392	23858104	48.500000	0	13	69	Broad Institute	Annotation submitted by Broad Institute	2024/01/05	8724	8602	118	na
GCF_000507465.1	PRJNA352839	SAMN01932738	ASQE00000000.1	representative genome	1296122	463800	Kwoniella mangroviensis CBS 8507	strain=CBS 8507	na	latest	Scaffold	Major	Full	2016/07/14	Kwon_mang_CBS8507_V2	Broad Institute	GCA_000507465.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/507/465/GCF_000507465.1_Kwon_mang_CBS8507_V2	na	assembly from type material	na	haploid	fungi	22654511	22592271	45.000000	0	62	105	Broad Institute	Annotation submitted by Broad Institute	2024/01/05	8554	8421	128	na
GCF_000400465.1	PRJNA215734	SAMN02981518	APLC00000000.1	representative genome	1299270	245174	Wallemia ichthyophaga EXF-994	strain=EXF-994	na	latest	Scaffold	Major	Full	2013/05/20	Wallemia ichthyophaga version 1.0	BGI	GCA_000400465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/400/465/GCF_000400465.1_Wallemia_ichthyophaga_version_1.0	na	assembly designated as neotype	na	haploid	fungi	9655632	9624672	45.500000	0	82	101	BGI	Annotation submitted by BGI	2023/09/15	5000	4863	127	24034603
GCF_000403515.1	PRJNA264001	SAMD00002584	BAOW00000000.1	representative genome	1305764	327079	Pseudozyma hubeiensis SY62	strain=SY62	na	latest	Scaffold	Major	Full	2013/05/16	ASM40351v1	Kitami Institute of Technology	GCA_000403515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/403/515/GCF_000403515.1_ASM40351v1	na	na	na	haploid	fungi	18442938	18435583	56.500000	0	74	160	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2015/04/20	7619	7472	147	23814110
GCF_025399195.1	PRJNA895890	SAMN02745731	JAHLTX000000000.1	representative genome	1314678	41833	Umbelopsis ramanniana AG	strain=AG	na	latest	Scaffold	Major	Full	2022/09/23	Umbra1	DOE Joint Genome Institute	GCA_025399195.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/399/195/GCF_025399195.1_Umbra1	na	na	na	haploid	fungi	23077072	23060122	43.000000	0	198	239	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/11/01	10039	9915	122	36037379
GCF_003711515.1	PRJNA531015	SAMN02745840	NITX00000000.1	representative genome	1314773	1302862	Sodiomyces alkalinus F11	strain=F11	na	latest	Scaffold	Major	Full	2018/11/05	Sodal1	DOE Joint Genome Institute	GCA_003711515.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/711/515/GCF_003711515.1_Sodal1	na	assembly from type material	na	haploid	fungi	43450096	43138642	49.000000	0	29	611	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2019/04/05	9625	9403	191	30368956
GCF_001632365.1	PRJNA721992	SAMN02745959	LOAX00000000.1	representative genome	1314785	5630	Laetiporus sulphureus 93-53	strain=93-53	na	latest	Scaffold	Major	Full	2016/04/27	Laesu1	DOE Joint Genome Institute	GCA_001632365.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/632/365/GCF_001632365.1_Laesu1	na	na	na	haploid	fungi	39909705	39034642	51.500000	0	399	1203	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/04/20	13840	13739	100	26659563
GCF_010015565.1	PRJNA625769	SAMN02745884	JAADKD000000000.1	representative genome	1314786	112489	Dissoconium aciculare CBS 342.82	strain=CBS 342.82	na	latest	Scaffold	Major	Full	2020/01/29	Disac1	DOE Joint Genome Institute	GCA_010015565.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/565/GCF_010015565.1_Disac1	na	assembly from type material	na	haploid	fungi	26537235	26333418	52.500000	0	54	232	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/04/21	10366	10293	70	na
GCF_028828155.1	PRJNA973687	SAMN30185375	JAQKAJ000000000.1	representative genome	1316194	1316194	Penicillium subrubescens	strain=IBT 31985	na	latest	Contig	Major	Full	2023/02/23	ASM2882815v1	Aalborg University	GCA_028828155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/828/155/GCF_028828155.1_ASM2882815v1	na	assembly from type material	na	haploid	fungi	39968067	39968067	49.000000	0	14	14	Aalborg University	Annotation submitted by Aalborg University	2023/06/12	13458	13458	0	36726175
GCF_007821495.1	PRJNA576247	SAMN08668878	QGMH00000000.1	representative genome	1316788	1316788	Lachnellula hyalina	strain=CBS 185.66	na	latest	Contig	Major	Full	2019/08/01	CFIA_Lhya_EG2017	Canadian Food Inspection Agency (CFIA)	GCA_007821495.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/821/495/GCF_007821495.1_CFIA_Lhya_EG2017	na	assembly from type material	na	haploid	fungi	33828344	33828344	47.000000	0	685	685	Canadian Food Inspection Agency (CFIA)	Annotation submitted by Canadian Food Inspection Agency (CFIA)	2019/10/09	9248	9157	82	na
GCF_028827825.1	PRJNA973687	SAMN30185353	JAQJAO000000000.1	representative genome	1324776	1324776	Penicillium malachiteum	strain=IBT 17515	na	latest	Contig	Major	Full	2023/02/23	ASM2882782v1	Aalborg University	GCA_028827825.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/827/825/GCF_028827825.1_ASM2882782v1	na	assembly from type material	na	haploid	fungi	35880773	35880773	46.500000	0	6	6	Aalborg University	Annotation submitted by Aalborg University	2023/06/14	13213	13212	0	36726175
GCF_025433545.1	PRJNA925113	SAMN26804628	JANGXZ000000000.1	representative genome	1328300	1328300	Fusarium keratoplasticum	na	Fu6.1	latest	Chromosome	Major	Full	2022/10/03	ASM2543354v1	Academia Sinica	GCA_025433545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/433/545/GCF_025433545.1_ASM2543354v1	na	na	na	haploid	fungi	49462855	49462855	51.000000	15	25	25	Academia Sinica	Annotation submitted by Academia Sinica	2023/01/27	14934	14423	0	36266645
GCF_001619985.1	PRJNA342690	SAMN02744854	JXCS00000000.1	representative genome	1328760	1217826	Xylona heveae TC161	strain=TC161	na	latest	Scaffold	Major	Full	2016/04/14	Xylona heveae TC161 v1.0	DOE Joint Genome Institute	GCA_001619985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/619/985/GCF_001619985.1_Xylona_heveae_TC161_v1.0	na	assembly from type material	na	haploid	fungi	24337763	24318220	48.000000	0	27	125	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2016/09/22	8346	8201	145	26693682
GCF_002708625.1	PRJNA430271	SAMN02745869	JOSV00000000.1	representative genome	1340429	58291	Rhizopus microsporus ATCC 52813	strain=ATCC 52813	na	latest	Scaffold	Major	Full	2017/10/23	Rhimi1_1	DOE Joint Genome Institute	GCA_002708625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/708/625/GCF_002708625.1_Rhimi1_1	na	na	na	haploid	fungi	25972395	25347720	37.500000	0	131	823	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/04/18	10958	10888	70	27956601
GCF_003344945.1	PRJNA495497	SAMN05446521	QQZQ00000000.1	representative genome	1341132	1341132	Aspergillus welwitschiae	strain=CBS 139.54b	na	latest	Scaffold	Major	Full	2018/07/30	Aspwel1	DOE Joint Genome Institute	GCA_003344945.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/344/945/GCF_003344945.1_Aspwel1	na	na	na	haploid	fungi	37511876	37478041	49.500000	0	396	514	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/10/12	13957	13684	268	na
GCF_028827695.1	PRJNA973687	SAMN30185347	JAQJAJ000000000.1	representative genome	1343394	1343394	Penicillium maclennaniae	strain=IBT 15551	na	latest	Contig	Major	Full	2023/02/23	ASM2882769v1	Aalborg University	GCA_028827695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/827/695/GCF_028827695.1_ASM2882769v1	na	na	na	haploid	fungi	27935234	27935234	49.500000	0	8	8	Aalborg University	Annotation submitted by Aalborg University	2023/06/06	10267	10267	0	36726175
GCF_001661345.1	PRJNA374039	SAMN02746076	LYBR00000000.1	representative genome	1344418	54195	Ascoidea rubescens DSM 1968	strain=DSM 1968	na	latest	Scaffold	Major	Full	2016/09/15	Ascru1	DOE Joint Genome Institute	GCA_001661345.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/661/345/GCF_001661345.1_Ascru1	na	na	na	haploid	fungi	17503998	17458255	33.000000	0	63	326	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2017/02/15	6962	6785	176	27535936
GCF_000803265.1	PRJNA302310	SAMN02867507	JOKQ00000000.1	representative genome	1354746	174685	Ordospora colligata OC4	strain=OC4	na	latest	Contig	Major	Full	2014/12/17	ASM80326v1	University of British Columbia	GCA_000803265.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/803/265/GCF_000803265.1_ASM80326v1	na	na	na	haploid	fungi	2290528	2290528	38.500000	0	15	15	University of British Columbia	Annotation submitted by University of British Columbia	2024/01/05	1879	1820	59	25587016
GCF_000497045.1	PRJNA292598	SAMN02334589	AWXO00000000.1	representative genome	1365824	1392244	Kalmanozyma brasiliensis GHG001	strain=GHG001	na	latest	Scaffold	Major	Full	2013/11/15	PSEUBRA1	Laboratorio Nacional de Ciencia e Tecnologia do Bioetanol	GCA_000497045.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/497/045/GCF_000497045.1_PSEUBRA1	na	assembly from type material	na	haploid	fungi	17325407	17323034	58.000000	0	45	132	Brazilian Biorenewables National Laboratory (LNBR/CNPEM)	Annotation submitted by Brazilian Biorenewables National Laboratory (LNBR/CNPEM)	2023/09/13	6542	6421	121	24356824;24682702
GCF_001651985.1	PRJNA342681	SAMN04497957	LVYI00000000.1	representative genome	1367422	1367422	Fonsecaea erecta	strain=CBS 125763	na	latest	Scaffold	Major	Full	2016/05/25	ASM165198v1	Federal University of Parana	GCA_001651985.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/651/985/GCF_001651985.1_ASM165198v1	na	na	na	haploid	fungi	34747975	34728508	53.000000	0	57	57	Federal University of Parana	Annotation submitted by Federal University of Parana	2017/08/28	12120	12090	30	na
GCF_020536065.1	PRJNA801201	SAMN16124933	JAEUBE000000000.1	representative genome	1378263	1378263	Ogataea philodendri	strain=CBS6075	na	latest	Scaffold	Major	Full	2021/10/20	ASM2053606v1	Barcelona Supercomputing Center	GCA_020536065.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/536/065/GCF_020536065.1_ASM2053606v1	na	assembly from type material	na	haploid	fungi	9002259	9001957	47.500000	0	539	539	Barcelona Supercomputing Center	Annotation submitted by Barcelona Supercomputing Center	2023/04/03	7511	7457	27	33906412
GCF_001653235.2	PRJNA342685	SAMN02296946	LSBJ00000000.2	representative genome	1380566	280754	Pochonia chlamydosporia 170	na	170	latest	Chromosome	Major	Full	2017/07/10	ASM165323v2	The Institute of Vegetables and Flowers CAAS	GCA_001653235.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/653/235/GCF_001653235.2_ASM165323v2	na	na	na	haploid	fungi	44215803	44192108	49.500000	7	49	49	The Institute of Vegetables and Flowers CAAS	Annotation submitted by The Institute of Vegetables and Flowers CAAS	2017/09/08	14318	14204	113	27416025
GCF_000576695.1	PRJNA264007	SAMEA3138920	CBUD000000000.2	representative genome	1382522	317047	Kuraishia capsulata CBS 1993	strain=CBS 1993	na	latest	Scaffold	Major	Full	2014/02/11	AUH_PRJEB4427_v1	Genoscope CEA	GCA_000576695.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/576/695/GCF_000576695.1_AUH_PRJEB4427_v1	na	assembly from type material	na	haploid	fungi	11371246	11337613	45.500000	0	7	57	Genoscope CEA	Annotation submitted by Genoscope CEA	2020/02/04	5988	5988	0	na
GCF_022830035.1	PRJNA858125	SAMN23192527	JALAZP000000000.1	representative genome	1387563	1387563	Ophidiomyces ophidiicola	strain=CBS 122913	na	latest	Scaffold	Major	Full	2022/04/07	ASM2283003v1	U.S. Geological Survey - National Wildlife Health Center	GCA_022830035.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/830/035/GCF_022830035.1_ASM2283003v1	na	assembly from type material	na	haploid	fungi	21919615	21919333	47.500000	0	115	115	U.S. Geological Survey - National Wildlife Health Center	Annotation submitted by U.S. Geological Survey - National Wildlife Health Center	2022/07/15	6936	6833	103	na
GCF_000600275.1	PRJNA721986	SAMN02744096	AWRT00000000.1	representative genome	1388766	396024	Aspergillus ruber CBS 135680	strain=CBS 135680	na	latest	Scaffold	Major	Full	2014/03/27	Eurhe1	DOE Joint Genome Institute	GCA_000600275.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/600/275/GCF_000600275.1_Eurhe1	na	na	na	haploid	fungi	26209327	26075740	49.000000	0	110	371	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/04/20	10239	10064	173	24811710
GCF_010015585.1	PRJNA625771	SAMN02744867	JAADKC000000000.1	representative genome	1392243	1341166	Eremomyces bilateralis CBS 781.70	strain=CBS 781.70	na	latest	Scaffold	Major	Full	2020/01/29	Erebi1	DOE Joint Genome Institute	GCA_010015585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/585/GCF_010015585.1_Erebi1	na	assembly from type material	na	haploid	fungi	26864015	26620102	52.000000	0	95	351	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/04/21	9933	9874	57	na
GCF_010015815.1	PRJNA625770	SAMN02745847	JAADKQ000000000.1	representative genome	1392245	548649	Dothidotthia symphoricarpi CBS 119687	strain=CBS 119687	na	latest	Scaffold	Major	Full	2020/01/29	Dotsy1	DOE Joint Genome Institute	GCA_010015815.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/015/815/GCF_010015815.1_Dotsy1	na	assembly from type material	na	haploid	fungi	34433519	34250354	48.000000	0	59	349	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/04/21	11821	11704	113	na
GCF_002847485.1	PRJNA453590	SAMN02744593	MSFM00000000.1	representative genome	1392248	41068	Aspergillus campestris IBT 28561	strain=IBT 28561	na	latest	Contig	Major	Full	2017/12/27	Aspcam1	DOE Joint Genome Institute	GCA_002847485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/485/GCF_002847485.1_Aspcam1	na	na	na	haploid	fungi	28257496	28257496	51.000000	0	62	62	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/02/03	9824	9655	163	na
GCF_002849105.1	PRJNA453591	SAMN02744649	MSFO00000000.1	representative genome	1392250	306088	Aspergillus steynii IBT 23096	strain=IBT 23096	na	latest	Contig	Major	Full	2017/12/30	Aspste1	DOE Joint Genome Institute	GCA_002849105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/105/GCF_002849105.1_Aspste1	na	assembly from type material	na	haploid	fungi	37847960	37847960	49.000000	0	37	37	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/02/03	13148	12919	218	na
GCF_002847465.1	PRJNA453589	SAMN02744592	MSZS00000000.1	representative genome	1392255	340412	Aspergillus novofumigatus IBT 16806	strain=IBT 16806	na	latest	Contig	Major	Full	2017/12/27	Aspnov1	DOE Joint Genome Institute	GCA_002847465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/847/465/GCF_002847465.1_Aspnov1	na	assembly from type material	na	haploid	fungi	32440129	32440129	49.000000	0	62	62	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/02/03	11620	11426	182	na
GCF_002846915.1	PRJNA722000	SAMN02744596	MSFN00000000.2	representative genome	1392256	138278	Aspergillus ochraceoroseus IBT 24754	strain=IBT 24754	na	latest	Contig	Major	Full	2018/04/16	Aspergillus ochraceoroseus IBT 24754 v1.1	DOE Joint Genome Institute	GCA_002846915.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/846/915/GCF_002846915.1_Aspergillus_ochraceoroseus_IBT_24754_v1.1	na	na	na	haploid	fungi	27718211	27718211	44.000000	0	34	34	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/04/21	8974	8825	146	29317534
GCF_025526975.1	PRJNA926496	SAMN10865777	JAHLJU000000000.1	representative genome	1396493	1396493	Fimicolochytrium jonesii	strain=JEL569	na	latest	Contig	Major	Full	2022/09/27	Fimjon1	DOE Joint Genome Institute	GCA_025526975.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/526/975/GCF_025526975.1_Fimjon1	na	assembly from type material	na	haploid	fungi	30619153	30619153	54.000000	0	57	57	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/01/27	10236	10065	151	36037379
GCF_000961545.1	PRJNA319337	SAMN03199974	AXCR00000000.1	representative genome	1397361	29908	Sporothrix schenckii 1099-18	strain=1099-18	na	latest	Contig	Major	Full	2015/03/24	S_schenckii_v1	LNCC	GCA_000961545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/545/GCF_000961545.1_S_schenckii_v1	na	na	na	haploid	fungi	32375103	32375103	55.000000	0	16	16	LNCC	Annotation submitted by LNCC	2022/04/19	10389	10277	112	25480940;25351875
GCF_000820605.1	PRJNA721989	SAMN03201250	AWTV00000000.1	representative genome	1398154	545650	Sporothrix brasiliensis 5110	strain=5110	na	latest	Contig	Major	Full	2015/01/16	S_brasiliensis_5110_v1	LNCC	GCA_000820605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/820/605/GCF_000820605.1_S_brasiliensis_5110_v1	na	na	na	haploid	fungi	33205847	33205847	54.500000	0	13	13	LNCC	Annotation submitted by LNCC	2021/04/20	9231	9091	140	25351875
GCF_000968595.1	PRJNA292605	SAMN03453569	LASV00000000.1	representative genome	1408163	68825	Rasamsonia emersonii CBS 393.64	strain=CBS 393.64	na	latest	Contig	Major	Full	2015/04/03	ASM96859v1	DSM Bio-based Products & Services B.V.	GCA_000968595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/968/595/GCF_000968595.1_ASM96859v1	na	assembly from type material	na	haploid	fungi	28248805	28248805	50.500000	0	862	862	NCBI RefSeq	Annotation submitted by NCBI RefSeq	2015/08/12	9841	9841	0	na
GCF_001477535.1	PRJNA342697	SAMN02380716	LFWA00000000.1	representative genome	1408657	42068	Pneumocystis jirovecii RU7	strain=RU7	na	latest	Contig	Major	Full	2015/12/22	Pneu_jiro_RU7_V2	Broad Institute	GCA_001477535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/535/GCF_001477535.1_Pneu_jiro_RU7_V2	na	na	na	haploid	fungi	8396240	8396240	28.500000	0	70	70	Broad Institute	Annotation submitted by Broad Institute	2022/04/19	3811	3761	50	na
GCF_001477545.1	PRJNA342696	SAMN02380717	LFVZ00000000.1	representative genome	1408658	4754	Pneumocystis carinii B80	strain=B80	na	latest	Contig	Major	Full	2015/12/22	Pneu_cari_B80_V3	Broad Institute	GCA_001477545.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/477/545/GCF_001477545.1_Pneu_cari_B80_V3	na	na	na	haploid	fungi	7661456	7661456	28.000000	0	62	62	Broad Institute	Annotation submitted by Broad Institute	2017/08/28	3695	3646	49	na
GCF_001907595.1	PRJNA374571	SAMN03339010	LFMY00000000.1	representative genome	1441469	1441469	Talaromyces atroroseus	strain=IBT 11181	na	latest	Scaffold	Major	Full	2016/12/16	ASM190759v1	Technical University of Denmark	GCA_001907595.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/907/595/GCF_001907595.1_ASM190759v1	na	na	na	haploid	fungi	30858562	30834766	44.500000	0	48	48	Technical University of Denmark	Annotation submitted by Technical University of Denmark	2017/08/28	9523	9523	0	na
GCF_000835455.1	PRJNA292603	SAMN02567656	JYBS00000000.1	representative genome	1442368	40355	Fonsecaea pedrosoi CBS 271.37	strain=CBS 271.37	na	latest	Scaffold	Major	Full	2015/02/23	Fons_pedr_CBS_271_37_V1	Broad Institute	GCA_000835455.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/455/GCF_000835455.1_Fons_pedr_CBS_271_37_V1	na	assembly designated as neotype	na	haploid	fungi	34688880	34632884	52.500000	0	11	98	Broad Institute	Annotation submitted by Broad Institute	2024/01/05	12573	12527	41	na
GCF_000835555.1	PRJNA292602	SAMN02567657	JYBU00000000.1	representative genome	1442369	86056	Rhinocladiella mackenziei CBS 650.93	strain=CBS 650.93	na	latest	Scaffold	Major	Full	2015/02/23	Rhin_mack_CBS_650_93_V1	Broad Institute	GCA_000835555.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/555/GCF_000835555.1_Rhin_mack_CBS_650_93_V1	na	assembly from type material	na	haploid	fungi	32474431	32433268	50.500000	0	17	130	Broad Institute	Annotation submitted by Broad Institute	2024/01/05	11418	11382	33	na
GCF_000835475.1	PRJNA319323	SAMN02567658	JYBT00000000.1	representative genome	1442370	89940	Cladophialophora bantiana CBS 173.52	strain=CBS 173.52	na	latest	Scaffold	Major	Full	2015/02/23	Clad_bant_CBS_173_52_V1	Broad Institute	GCA_000835475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/835/475/GCF_000835475.1_Clad_bant_CBS_173_52_V1	na	assembly from synonym type material	na	haploid	fungi	36722552	36639109	51.500000	0	60	140	Broad Institute	Annotation submitted by Broad Institute	2024/01/05	12817	12762	51	na
GCF_000836435.1	PRJNA319325	SAMN02567659	JYBV00000000.1	representative genome	1442371	979981	Fonsecaea multimorphosa CBS 102226	strain=CBS 102226	na	latest	Scaffold	Major	Full	2015/02/25	Fons_mult_CBS_102226_V1	Broad Institute	GCA_000836435.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/836/435/GCF_000836435.1_Fons_mult_CBS_102226_V1	na	na	na	haploid	fungi	33447075	33428689	52.500000	0	67	133	Broad Institute	Annotation submitted by Broad Institute	2024/01/22	12405	12369	35	na
GCF_003184625.1	PRJNA479911	SAMN05660318	MSFP00000000.1	representative genome	1448310	1196635	Aspergillus neoniger CBS 115656	strain=CBS 115656	na	latest	Scaffold	Major	Full	2018/06/04	Aspneo1	DOE Joint Genome Institute	GCA_003184625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/625/GCF_003184625.1_Aspneo1	na	assembly from type material	na	haploid	fungi	35416444	35398163	49.000000	0	169	243	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/07/06	12223	11939	280	na
GCF_003184925.1	PRJNA479920	SAMN05661105	MSFS00000000.1	representative genome	1448311	288669	Aspergillus vadensis CBS 113365	strain=CBS 113365	na	latest	Scaffold	Major	Full	2018/06/04	Aspvad1	DOE Joint Genome Institute	GCA_003184925.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/925/GCF_003184925.1_Aspvad1	na	assembly from type material	na	haploid	fungi	35663374	35658646	49.000000	0	60	107	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/07/11	12404	12132	265	na
GCF_003184785.1	PRJNA479916	SAMN05660717	PSTF00000000.1	representative genome	1448312	34381	Aspergillus japonicus CBS 114.51	strain=CBS 114.51	na	latest	Scaffold	Major	Full	2018/06/04	Aspjap1	DOE Joint Genome Institute	GCA_003184785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/785/GCF_003184785.1_Aspjap1	na	assembly designated as neotype	na	haploid	fungi	36099954	36080550	51.000000	0	163	319	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/07/11	12345	12022	317	na
GCF_003184755.1	PRJNA479914	SAMN05660207	PSTD00000000.1	representative genome	1448313	319630	Aspergillus piperis CBS 112811	strain=CBS 112811	na	latest	Scaffold	Major	Full	2018/06/04	Asppip1	DOE Joint Genome Institute	GCA_003184755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/755/GCF_003184755.1_Asppip1	na	assembly from type material	na	haploid	fungi	35280331	35269699	49.000000	0	47	122	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/07/06	12360	12071	284	na
GCF_003184535.1	PRJNA479907	SAMN05660444	MSFU00000000.1	representative genome	1448314	1340029	Aspergillus eucalypticola CBS 122712	strain=CBS 122712	na	latest	Contig	Major	Full	2018/06/04	Aspeuc1	DOE Joint Genome Institute	GCA_003184535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/535/GCF_003184535.1_Aspeuc1	na	assembly from type material	na	haploid	fungi	34792412	34792412	49.000000	0	131	131	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/12/29	12127	11853	270	na
